Point,Test,Output,Nominal,Spec,Weight,Pass/Fail
6841,base_setup,diff,8.305e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=0, mc_iteration=2",,,,,,
6842,base_setup,diff,-76.01e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=0, mc_iteration=3",,,,,,
6843,base_setup,diff,-105.5e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=0, mc_iteration=4",,,,,,
6844,base_setup,diff,-38.42e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=0, mc_iteration=5",,,,,,
6845,base_setup,diff,52.26e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=0, mc_iteration=6",,,,,,
6846,base_setup,diff,3.059e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=0, mc_iteration=7",,,,,,
6847,base_setup,diff,-60.18e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=0, mc_iteration=8",,,,,,
6848,base_setup,diff,-25.8e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=0, mc_iteration=9",,,,,,
6849,base_setup,diff,56.81e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=0, mc_iteration=10",,,,,,
6850,base_setup,diff,86.61e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=0, mc_iteration=11",,,,,,
6851,base_setup,diff,-51.53e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=0, mc_iteration=12",,,,,,
6852,base_setup,diff,93.6e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=0, mc_iteration=13",,,,,,
6853,base_setup,diff,35.68e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=0, mc_iteration=14",,,,,,
6854,base_setup,diff,-57.07e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=0, mc_iteration=15",,,,,,
6855,base_setup,diff,-93.4e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=0, mc_iteration=16",,,,,,
6856,base_setup,diff,58.33e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=0, mc_iteration=17",,,,,,
6857,base_setup,diff,67.84e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=0, mc_iteration=18",,,,,,
6858,base_setup,diff,74.49e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=0, mc_iteration=19",,,,,,
6859,base_setup,diff,-21.56e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=0, mc_iteration=20",,,,,,
6860,base_setup,diff,-110.1e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=0, mc_iteration=21",,,,,,
6861,base_setup,diff,120e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=0, mc_iteration=22",,,,,,
6862,base_setup,diff,-78.61e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=0, mc_iteration=23",,,,,,
6863,base_setup,diff,70.34e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=0, mc_iteration=24",,,,,,
6864,base_setup,diff,-53.78e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=0, mc_iteration=25",,,,,,
6865,base_setup,diff,-62.81e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=0, mc_iteration=26",,,,,,
6866,base_setup,diff,77.98e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=0, mc_iteration=27",,,,,,
6867,base_setup,diff,-66.04e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=0, mc_iteration=28",,,,,,
6868,base_setup,diff,-14.91e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=0, mc_iteration=29",,,,,,
6869,base_setup,diff,57.53e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=0, mc_iteration=30",,,,,,
6870,base_setup,diff,-21.44e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=1",,,,,,
6871,base_setup,diff,56.5e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=2",,,,,,
6872,base_setup,diff,-89.64e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=3",,,,,,
6873,base_setup,diff,-45.75e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=4",,,,,,
6874,base_setup,diff,-21.7e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=5",,,,,,
6875,base_setup,diff,66.59e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=6",,,,,,
6876,base_setup,diff,13.8e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=7",,,,,,
6877,base_setup,diff,40.69e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=8",,,,,,
6878,base_setup,diff,-118e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=9",,,,,,
6879,base_setup,diff,4.538e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=10",,,,,,
6880,base_setup,diff,48.8e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=11",,,,,,
6881,base_setup,diff,-41.74e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=12",,,,,,
6882,base_setup,diff,44.34e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=13",,,,,,
6883,base_setup,diff,67.02e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=14",,,,,,
6884,base_setup,diff,-2.765e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=15",,,,,,
6885,base_setup,diff,-31.31e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=16",,,,,,
6886,base_setup,diff,100.5e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=17",,,,,,
6887,base_setup,diff,44.42e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=18",,,,,,
6888,base_setup,diff,-3.279e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=19",,,,,,
6889,base_setup,diff,77.52e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=20",,,,,,
6890,base_setup,diff,-116.4e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=21",,,,,,
6891,base_setup,diff,-8.967e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=22",,,,,,
6892,base_setup,diff,3.786e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=23",,,,,,
6893,base_setup,diff,40.3e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=24",,,,,,
6894,base_setup,diff,-9.393e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=25",,,,,,
6895,base_setup,diff,8.062e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=26",,,,,,
6896,base_setup,diff,106.1e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=27",,,,,,
6897,base_setup,diff,6.846e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=28",,,,,,
6898,base_setup,diff,-99.39e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=29",,,,,,
6899,base_setup,diff,-16.07e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=0, ch7=1.8, mc_iteration=30",,,,,,
6900,base_setup,diff,-1.159e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=1",,,,,,
6901,base_setup,diff,-60.48e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=2",,,,,,
6902,base_setup,diff,-58.32e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=3",,,,,,
6903,base_setup,diff,-129.9e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=4",,,,,,
6904,base_setup,diff,-69.52e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=5",,,,,,
6905,base_setup,diff,76.34e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=6",,,,,,
6906,base_setup,diff,20.13e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=7",,,,,,
6907,base_setup,diff,-87.75e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=8",,,,,,
6908,base_setup,diff,-30.72e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=9",,,,,,
6909,base_setup,diff,45.05e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=10",,,,,,
6910,base_setup,diff,141.7e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=11",,,,,,
6911,base_setup,diff,-73.11e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=12",,,,,,
6912,base_setup,diff,107.4e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=13",,,,,,
6913,base_setup,diff,-39.4e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=14",,,,,,
6914,base_setup,diff,-25.89e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=15",,,,,,
6915,base_setup,diff,-124.8e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=16",,,,,,
6916,base_setup,diff,-408e-6,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=17",,,,,,
6917,base_setup,diff,51.38e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=18",,,,,,
6918,base_setup,diff,19.04e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=19",,,,,,
6919,base_setup,diff,3.286e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=20",,,,,,
6920,base_setup,diff,-114.7e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=21",,,,,,
6921,base_setup,diff,80.01e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=22",,,,,,
6922,base_setup,diff,-31.54e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=23",,,,,,
6923,base_setup,diff,67.06e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=24",,,,,,
6924,base_setup,diff,-60.41e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=25",,,,,,
6925,base_setup,diff,-49.25e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=26",,,,,,
6926,base_setup,diff,34.09e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=27",,,,,,
6927,base_setup,diff,-42.46e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=28",,,,,,
6928,base_setup,diff,7.242e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=29",,,,,,
6929,base_setup,diff,11.68e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=0, mc_iteration=30",,,,,,
6930,base_setup,diff,-48.4e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=1",,,,,,
6931,base_setup,diff,-12.45e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=2",,,,,,
6932,base_setup,diff,-72.28e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=3",,,,,,
6933,base_setup,diff,-71.95e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=4",,,,,,
6934,base_setup,diff,-51.92e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=5",,,,,,
6935,base_setup,diff,89.98e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=6",,,,,,
6936,base_setup,diff,31.02e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=7",,,,,,
6937,base_setup,diff,9.74e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=8",,,,,,
6938,base_setup,diff,-123.1e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=9",,,,,,
6939,base_setup,diff,-6.889e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=10",,,,,,
6940,base_setup,diff,104e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=11",,,,,,
6941,base_setup,diff,-64.39e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=12",,,,,,
6942,base_setup,diff,58.04e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=13",,,,,,
6943,base_setup,diff,-8.302e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=14",,,,,,
6944,base_setup,diff,29.9e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=15",,,,,,
6945,base_setup,diff,-65.21e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=16",,,,,,
6946,base_setup,diff,41.66e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=17",,,,,,
6947,base_setup,diff,28.97e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=18",,,,,,
6948,base_setup,diff,-59.06e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=19",,,,,,
6949,base_setup,diff,102.4e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=20",,,,,,
6950,base_setup,diff,-119.9e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=21",,,,,,
6951,base_setup,diff,-45.47e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=22",,,,,,
6952,base_setup,diff,48.48e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=23",,,,,,
6953,base_setup,diff,37.82e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=24",,,,,,
6954,base_setup,diff,-15.63e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=25",,,,,,
6955,base_setup,diff,21.84e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=26",,,,,,
6956,base_setup,diff,61.99e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=27",,,,,,
6957,base_setup,diff,30.18e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=28",,,,,,
6958,base_setup,diff,-78.83e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=29",,,,,,
6959,base_setup,diff,-59.63e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=0, ch5=1.8, ch6=1.8, ch7=1.8, mc_iteration=30",,,,,,
6960,base_setup,diff,-26.88e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=1",,,,,,
6961,base_setup,diff,79.44e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=2",,,,,,
6962,base_setup,diff,-104.7e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=3",,,,,,
6963,base_setup,diff,-70.96e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=4",,,,,,
6964,base_setup,diff,2.503e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=5",,,,,,
6965,base_setup,diff,97.61e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=6",,,,,,
6966,base_setup,diff,19.25e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=7",,,,,,
6967,base_setup,diff,-67.53e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=8",,,,,,
6968,base_setup,diff,-52.51e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=9",,,,,,
6969,base_setup,diff,81.71e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=10",,,,,,
6970,base_setup,diff,54.75e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=11",,,,,,
6971,base_setup,diff,-21.91e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=12",,,,,,
6972,base_setup,diff,79.78e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=13",,,,,,
6973,base_setup,diff,81.09e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=14",,,,,,
6974,base_setup,diff,-56.54e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=15",,,,,,
6975,base_setup,diff,-107.1e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=16",,,,,,
6976,base_setup,diff,28.33e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=17",,,,,,
6977,base_setup,diff,37.6e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=18",,,,,,
6978,base_setup,diff,104.8e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=19",,,,,,
6979,base_setup,diff,-41.6e-3,,,
"Parameters: ch0=1.8, ch1=1.8, ch2=1.8, ch3=0, ch4=1.8, ch5=0, ch6=0, ch7=0, mc_iteration=20",,,,,,
6980,base_setup,diff,-118.3e-3,,,
